
Host: chem76fgv94lws

Timers On : Sat Jul 25 14:40:09 2026
Timers Off: Sat Jul 25 18:39:42 2026

Wall Time:    14373.49 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
HF: Form D                          :      7.467u      0.300s     10.184w   9808 calls
HF: DIIS                            :    348.933u     24.533s    394.062w   9486 calls
HF: Form C                          :    442.967u     10.033s    731.281w   9486 calls
JK: (A|Q)^-1/2                      :    361.967u      7.300s    303.183w    322 calls
| Libint2ERI::Libint2ERI            :      0.383u      0.000s      0.284w    644 calls
JK: (A|mn)^R                        :    785.900u      0.400s    320.818w    322 calls
JK: D                               :   2854.583u      0.200s     41.671w  10373 calls
JK: USO2AO                          :      0.950u      0.000s      0.101w  10373 calls
JK: JK                              : 102102.267u   1826.733s  11186.496w  10373 calls
| JK: J                             :  34461.200u      4.367s    479.483w  10373 calls
| | JK: J1                          :  18270.867u      1.733s    246.810w  10373 calls
| | JK: J2                          :  16061.767u      2.333s    229.946w  10373 calls
| JK: K                             :  48674.850u    904.050s   4110.400w  10373 calls
| | JK: K1                          :  47024.717u    717.150s   3231.391w  10373 calls
| | JK: K2                          :   1633.167u    186.817s    878.261w  10373 calls
| JK: wK                            :  13606.533u    716.117s   6306.929w  20746 calls
| | JK: wK1                         :  11854.817u    498.383s   5329.076w  41492 calls
| | JK: wK2                         :   1734.633u    217.433s    976.626w  20746 calls
JK: AO2USO                          :      0.050u      0.017s      0.023w  10373 calls
RV: Form V                          :  56356.133u      9.517s  14708.620w  10373 calls
| Properties                        :  17250.346p                         24398480 calls
| Functional                        :   2689.254p                         24398480 calls
| V_xc                              :   9069.643p                         24398480 calls
Grad: V T Perturb                   :    515.750u      0.100s     17.781w    322 calls
Grad: S                             :     56.900u      0.100s      4.325w    322 calls
Grad: JK                            :   8374.033u    361.800s   3828.764w    322 calls
| JKGrad: Amn                       :   1147.167u    106.583s    494.676w    322 calls
| | Libint2ERI::Libint2ERI          :    166.833u      0.567s     21.932w    322 calls
| JKGrad: Awmn                      :   1166.517u    106.267s    584.914w    322 calls
| | Libint2ErfERI::Libint2ErfERI    :     97.500u      1.283s     53.419w    644 calls
| JKGrad: AB                        :    474.300u     26.117s    318.384w    322 calls
| | Libint2ERI::Libint2ERI          :      0.483u      0.017s      0.230w    644 calls
| JKGrad: UV                        :    105.867u     19.983s     52.069w    322 calls
| JKGrad: ABx                       :     54.667u      1.467s     21.765w    322 calls
| | Libint2ERI::Libint2ERI          :      0.350u      0.017s      0.118w    322 calls
| JKGrad: Amnx                      :   5410.417u     98.517s   2353.829w    322 calls
| | Libint2ERI::Libint2ERI          :     44.100u      0.617s     18.807w    322 calls
| | Libint2ErfERI::Libint2ErfERI    :     51.483u      0.850s     22.848w    322 calls
Grad: XC                            :   1893.683u      0.333s    791.043w    322 calls
| Properties                        :   1012.654p                         757333 calls
| Functional                        :     79.748p                         757333 calls
| V_xc gradient                     :    480.177p                         757333 calls

**************************************************************************************

Host: chem76fgv94lws

Timers On : Tue Jul 28 19:51:16 2026
Timers Off: Wed Jul 29 17:03:13 2026

Wall Time:    76316.87 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :   1349.617u      5.167s    455.684w    674 calls
build grid                          :   1134.500u      2.200s    341.713w    674 calls
post-process grid                   :    214.300u      2.933s    113.784w    674 calls
DFH: sparsity prep                  :     42.850u      0.050s     37.123w    337 calls
Libint2ERI::Libint2ERI              :    360.367u      1.717s    156.929w   6066 calls
Libint2ErfERI::Libint2ErfERI        :    215.400u      2.067s    135.572w   1685 calls
JK: (A|Q)^-1                        :    771.800u     45.917s    593.776w    674 calls
JK: (A|mn)                          :   1160.633u     96.400s    503.075w    674 calls
JK: (Q|mn)                          :    901.050u    126.100s    461.071w    674 calls
JK: (Q|mn) Write                    :     16.683u     21.833s     17.778w    337 calls
JK: (A|mn)^L                        :   1184.133u     82.550s    514.159w    674 calls
JK: (Q|mn)^L                        :    879.183u    120.917s    417.603w    674 calls
JK: (Q|mn)^L Write                  :     17.517u     21.133s     15.951w    337 calls
JK: (Q|mn)^R                        :    969.317u     69.750s    432.569w    337 calls
JK: (Q|mn)^R Write                  :     24.500u     34.267s     31.525w    337 calls
HF: Form core H                     :     19.767u      0.317s     11.404w    337 calls
HF: Form S/X                        :     18.767u      0.467s     31.348w    337 calls
HF: Guess                           :    162.850u     44.283s    133.514w    337 calls
SAD Guess                           :    160.950u     44.100s    132.541w    337 calls
HF: Form G                          :  55495.550u   5116.917s  25507.489w  10363 calls
RV: Form V                          :  86430.583u     19.717s  27116.707w  20483 calls
Properties                          :  32428.533p                         48933117 calls
Functional                          :   5118.821p                         48933117 calls
V_xc                                :  17117.636p                         48141064 calls
JK: D                               :   2726.067u      0.533s     55.430w  20483 calls
JK: USO2AO                          :      2.083u      0.000s      0.188w  20483 calls
JK: JK                              : 124226.167u   7026.583s  23748.248w  20483 calls
JK: (Q|mn) Read                     :    970.400u   1294.867s   1038.786w  20726 calls
JK: J                               :  34012.250u      8.467s    713.086w  30846 calls
JK: J1                              :  18012.650u      4.083s    358.862w  30846 calls
JK: J2                              :  15842.450u      3.617s    346.640w  30846 calls
JK: K                               :  55722.217u   1574.800s   7529.357w  30846 calls
JK: K1                              :  52488.733u   1196.283s   5831.012w  30846 calls
JK: K2                              :   3206.017u    378.267s   1696.455w  30846 calls
JK: (Q|mn)^L Read                   :    739.767u   1000.450s    799.496w  31426 calls
JK: (Q|mn)^R Read                   :    695.717u    985.083s    794.089w  31426 calls
JK: wK                              :  26519.833u   1476.550s  12153.005w  51666 calls
JK: wK1                             :  23055.267u   1037.467s  10229.846w 103332 calls
JK: wK2                             :   3417.600u    438.117s   1919.806w  51666 calls
JK: AO2USO                          :      0.250u      0.017s      0.072w  20483 calls
HF: Form F                          :      9.783u      0.383s     21.925w  10363 calls
HF: Form D                          :      7.783u      0.350s     10.649w  10363 calls
HF: DIIS                            :    365.250u     26.533s    424.356w  10026 calls
HF: Form C                          :    458.617u     10.817s    779.788w  10026 calls
JK: (A|Q)^-1/2                      :    385.967u      8.483s    289.229w    337 calls
JK: (A|mn)^R                        :    832.867u      0.333s    335.963w    337 calls
Grad: V T Perturb                   :    573.733u      0.183s     17.998w    337 calls
Grad: S                             :     58.850u      0.083s      4.234w    337 calls
Grad: JK                            :   8680.467u    377.517s   3935.330w    337 calls
JKGrad: Amn                         :   1205.950u    110.800s    511.924w    337 calls
JKGrad: Awmn                        :   1224.333u    110.633s    621.620w    337 calls
JKGrad: AB                          :    471.083u     28.300s    311.545w    337 calls
JKGrad: UV                          :    109.217u     18.933s     54.150w    337 calls
JKGrad: ABx                         :     56.767u      1.583s     22.719w    337 calls
JKGrad: Amnx                        :   5594.117u    104.417s   2410.071w    337 calls
Grad: XC                            :   1936.500u      0.350s    781.152w    337 calls
V_xc gradient                       :    467.210p                         792053 calls

--------------------------------------------------------------------------------------
V: Grid                             :   1349.617u      5.167s    455.684w    674 calls
| build grid                        :   1134.500u      2.200s    341.713w    674 calls
| post-process grid                 :    214.300u      2.933s    113.784w    674 calls
DFH: sparsity prep                  :     42.850u      0.050s     37.123w    337 calls
| Libint2ERI::Libint2ERI            :     27.050u      0.033s     23.486w    337 calls
Libint2ERI::Libint2ERI              :    108.550u      0.383s     90.014w   2022 calls
Libint2ErfERI::Libint2ErfERI        :     63.000u      0.033s     53.718w    674 calls
JK: (A|Q)^-1                        :    771.800u     45.917s    593.776w    674 calls
| Libint2ERI::Libint2ERI            :      0.600u      0.117s      0.614w   1348 calls
JK: (A|mn)                          :   1160.633u     96.400s    503.075w    674 calls
JK: (Q|mn)                          :    901.050u    126.100s    461.071w    674 calls
JK: (Q|mn) Write                    :     16.683u     21.833s     17.778w    337 calls
JK: (A|mn)^L                        :   1184.133u     82.550s    514.159w    674 calls
JK: (Q|mn)^L                        :    879.183u    120.917s    417.603w    674 calls
JK: (Q|mn)^L Write                  :     17.517u     21.133s     15.951w    337 calls
JK: (Q|mn)^R                        :    969.317u     69.750s    432.569w    337 calls
JK: (Q|mn)^R Write                  :     24.500u     34.267s     31.525w    337 calls
HF: Form core H                     :     19.767u      0.317s     11.404w    337 calls
HF: Form S/X                        :     18.767u      0.467s     31.348w    337 calls
HF: Guess                           :    162.850u     44.283s    133.514w    337 calls
| SAD Guess                         :    160.950u     44.100s    132.541w    337 calls
HF: Form G                          :  55495.550u   5116.917s  25507.489w  10363 calls
| RV: Form V                        :  31531.300u      9.900s  12847.618w  10363 calls
| | Properties                      :  14671.837p                         24356587 calls
| | Functional                      :   2429.149p                         24356587 calls
| | V_xc                            :   8326.647p                         24356587 calls
| JK: D                             :     11.000u      0.417s     15.996w  10363 calls
| JK: USO2AO                        :      0.300u      0.000s      0.086w  10363 calls
| JK: JK                            :  23930.750u   5105.783s  12592.761w  10363 calls
| | JK: (Q|mn) Read                 :    970.400u   1294.867s   1038.786w  20726 calls
| | JK: J                           :    558.883u      4.517s    248.561w  20726 calls
| | | JK: J1                        :    269.217u      2.200s    119.306w  20726 calls
| | | JK: J2                        :    268.533u      1.783s    124.037w  20726 calls
| | JK: K                           :   7539.483u    696.550s   3450.834w  20726 calls
| | | JK: K1                        :   5911.583u    502.933s   2608.321w  20726 calls
| | | JK: K2                        :   1616.683u    193.450s    841.404w  20726 calls
| | JK: (Q|mn)^L Read               :    739.767u   1000.450s    799.496w  31426 calls
| | JK: (Q|mn)^R Read               :    695.717u    985.083s    794.089w  31426 calls
| | JK: wK                          :  12988.233u    653.150s   5822.352w  31426 calls
| | | JK: wK1                       :  11230.000u    428.017s   4852.236w  62852 calls
| | | JK: wK2                       :   1728.817u    224.533s    967.999w  31426 calls
| JK: AO2USO                        :      0.133u      0.017s      0.030w  10363 calls
HF: Form F                          :      9.783u      0.383s     21.925w  10363 calls
HF: Form D                          :      7.783u      0.350s     10.649w  10363 calls
HF: DIIS                            :    365.250u     26.533s    424.356w  10026 calls
HF: Form C                          :    458.617u     10.817s    779.788w  10026 calls
JK: (A|Q)^-1/2                      :    385.967u      8.483s    289.229w    337 calls
| Libint2ERI::Libint2ERI            :      0.417u      0.000s      0.288w    674 calls
JK: (A|mn)^R                        :    832.867u      0.333s    335.963w    337 calls
JK: D                               :   2715.067u      0.117s     39.433w  10120 calls
JK: USO2AO                          :      1.783u      0.000s      0.103w  10120 calls
JK: JK                              : 100295.417u   1920.800s  11155.488w  10120 calls
| JK: J                             :  33453.367u      3.950s    464.524w  10120 calls
| | JK: J1                          :  17743.433u      1.883s    239.556w  10120 calls
| | JK: J2                          :  15573.917u      1.833s    222.603w  10120 calls
| JK: K                             :  48182.733u    878.250s   4078.524w  10120 calls
| | JK: K1                          :  46577.150u    693.350s   3222.691w  10120 calls
| | JK: K2                          :   1589.333u    184.817s    855.051w  10120 calls
| JK: wK                            :  13531.600u    823.400s   6330.653w  20240 calls
| | JK: wK1                         :  11825.267u    609.450s   5377.610w  40480 calls
| | JK: wK2                         :   1688.783u    213.583s    951.806w  20240 calls
JK: AO2USO                          :      0.117u      0.000s      0.042w  10120 calls
RV: Form V                          :  54899.283u      9.817s  14269.089w  10120 calls
| Properties                        :  16749.242p                         23784477 calls
| Functional                        :   2610.282p                         23784477 calls
| V_xc                              :   8790.990p                         23784477 calls
Grad: V T Perturb                   :    573.733u      0.183s     17.998w    337 calls
Grad: S                             :     58.850u      0.083s      4.234w    337 calls
Grad: JK                            :   8680.467u    377.517s   3935.330w    337 calls
| JKGrad: Amn                       :   1205.950u    110.800s    511.924w    337 calls
| | Libint2ERI::Libint2ERI          :    177.967u      0.433s     22.134w    337 calls
| JKGrad: Awmn                      :   1224.333u    110.633s    621.620w    337 calls
| | Libint2ErfERI::Libint2ErfERI    :    100.300u      1.200s     57.277w    674 calls
| JKGrad: AB                        :    471.083u     28.300s    311.545w    337 calls
| | Libint2ERI::Libint2ERI          :      0.350u      0.017s      0.197w    674 calls
| JKGrad: UV                        :    109.217u     18.933s     54.150w    337 calls
| JKGrad: ABx                       :     56.767u      1.583s     22.719w    337 calls
| | Libint2ERI::Libint2ERI          :      0.183u      0.017s      0.115w    337 calls
| JKGrad: Amnx                      :   5594.117u    104.417s   2410.071w    337 calls
| | Libint2ERI::Libint2ERI          :     45.250u      0.717s     20.082w    337 calls
| | Libint2ErfERI::Libint2ErfERI    :     52.100u      0.833s     24.577w    337 calls
Grad: XC                            :   1936.500u      0.350s    781.152w    337 calls
| Properties                        :   1007.455p                         792053 calls
| Functional                        :     79.390p                         792053 calls
| V_xc gradient                     :    467.210p                         792053 calls

**************************************************************************************

Host: chem76fgv94lws

Timers On : Tue Jul 28 19:51:16 2026
Timers Off: Wed Jul 29 20:41:10 2026

Wall Time:    89394.38 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :   1749.467u      6.183s    528.890w    886 calls
build grid                          :   1468.483u      2.500s    395.946w    886 calls
post-process grid                   :    280.350u      3.683s    132.703w    886 calls
DFH: sparsity prep                  :     51.200u      0.083s     43.071w    443 calls
Libint2ERI::Libint2ERI              :    662.983u      2.883s    178.077w   7974 calls
Libint2ErfERI::Libint2ErfERI        :    276.267u      2.783s    155.866w   2215 calls
JK: (A|Q)^-1                        :    903.617u     53.783s    589.611w    886 calls
JK: (A|mn)                          :   1416.017u    120.883s    572.895w    886 calls
JK: (Q|mn)                          :   1117.083u    146.967s    519.153w    886 calls
JK: (Q|mn) Write                    :     22.133u     27.583s     21.008w    443 calls
JK: (A|mn)^L                        :   1422.633u    102.167s    576.095w    886 calls
JK: (Q|mn)^L                        :   1093.833u    136.300s    492.317w    886 calls
JK: (Q|mn)^L Write                  :     23.500u     27.350s     19.914w    443 calls
JK: (Q|mn)^R                        :   1128.367u     87.767s    475.105w    443 calls
JK: (Q|mn)^R Write                  :     31.650u     43.317s     35.516w    443 calls
HF: Form core H                     :     23.983u      0.617s     12.672w    443 calls
HF: Form S/X                        :     23.883u      0.617s     37.593w    443 calls
HF: Guess                           :    207.533u     59.017s    148.129w    443 calls
SAD Guess                           :    204.983u     58.900s    146.922w    443 calls
HF: Form G                          :  70183.483u   6389.083s  29588.205w  13800 calls
RV: Form V                          : 112149.417u     23.733s  31962.471w  27186 calls
Properties                          :  38230.022p                         64997433 calls
Functional                          :   6042.587p                         64997433 calls
V_xc                                :  20305.555p                         63955261 calls
JK: D                               :   3135.917u      0.517s     58.937w  27186 calls
JK: USO2AO                          :      3.117u      0.000s      0.236w  27186 calls
JK: JK                              : 179186.333u   8916.567s  28740.395w  27186 calls
JK: (Q|mn) Read                     :   1312.467u   1626.817s   1219.806w  27600 calls
JK: J                               :  45630.067u     11.533s    854.330w  40986 calls
JK: J1                              :  23969.900u      5.583s    431.311w  40986 calls
JK: J2                              :  21439.717u      5.133s    413.761w  40986 calls
JK: K                               :  88497.817u   1921.900s   9140.823w  40986 calls
JK: K1                              :  84415.167u   1524.550s   7177.740w  40986 calls
JK: K2                              :   4039.133u    397.000s   1960.681w  40986 calls
JK: (Q|mn)^L Read                   :   1034.650u   1280.833s    943.194w  41843 calls
JK: (Q|mn)^R Read                   :    984.483u   1265.717s    933.948w  41843 calls
JK: wK                              :  34757.100u   1910.250s  14800.941w  68615 calls
JK: wK1                             :  30396.100u   1450.250s  12605.319w 137230 calls
JK: wK2                             :   4304.650u    458.967s   2191.560w  68615 calls
JK: AO2USO                          :      0.183u      0.000s      0.114w  27186 calls
HF: Form F                          :     10.183u      0.300s     19.508w  13800 calls
HF: Form D                          :      7.583u      0.183s      9.715w  13800 calls
HF: DIIS                            :    415.633u     33.700s    396.358w  13357 calls
HF: Form C                          :    514.033u     10.567s    718.988w  13357 calls
JK: (A|Q)^-1/2                      :    436.817u     10.117s    269.408w    443 calls
JK: (A|mn)^R                        :    943.833u      0.567s    357.028w    443 calls
Grad: V T Perturb                   :    953.167u      0.100s     22.066w    443 calls
Grad: S                             :    103.450u      0.067s      4.718w    443 calls
Grad: JK                            :  10837.167u    473.750s   4680.879w    443 calls
JKGrad: Amn                         :   1749.300u    140.650s    633.489w    443 calls
JKGrad: Awmn                        :   1504.917u    140.517s    712.463w    443 calls
JKGrad: AB                          :    586.167u     34.383s    379.054w    443 calls
JKGrad: UV                          :    137.550u     21.117s     64.165w    443 calls
JKGrad: ABx                         :     73.917u      2.567s     28.673w    443 calls
JKGrad: Amnx                        :   6758.583u    130.533s   2859.182w    443 calls
Grad: XC                            :   2420.133u      0.117s    970.450w    443 calls
V_xc gradient                       :    577.581p                         1042172 calls

--------------------------------------------------------------------------------------
V: Grid                             :   1749.467u      6.183s    528.890w    886 calls
| build grid                        :   1468.483u      2.500s    395.946w    886 calls
| post-process grid                 :    280.350u      3.683s    132.703w    886 calls
DFH: sparsity prep                  :     51.200u      0.083s     43.071w    443 calls
| Libint2ERI::Libint2ERI            :     32.483u      0.033s     27.326w    443 calls
Libint2ERI::Libint2ERI              :    137.133u      0.650s     98.012w   2658 calls
Libint2ErfERI::Libint2ErfERI        :     76.350u      0.033s     58.634w    886 calls
JK: (A|Q)^-1                        :    903.617u     53.783s    589.611w    886 calls
| Libint2ERI::Libint2ERI            :      0.733u      0.267s      0.599w   1772 calls
JK: (A|mn)                          :   1416.017u    120.883s    572.895w    886 calls
JK: (Q|mn)                          :   1117.083u    146.967s    519.153w    886 calls
JK: (Q|mn) Write                    :     22.133u     27.583s     21.008w    443 calls
JK: (A|mn)^L                        :   1422.633u    102.167s    576.095w    886 calls
JK: (Q|mn)^L                        :   1093.833u    136.300s    492.317w    886 calls
JK: (Q|mn)^L Write                  :     23.500u     27.350s     19.914w    443 calls
JK: (Q|mn)^R                        :   1128.367u     87.767s    475.105w    443 calls
JK: (Q|mn)^R Write                  :     31.650u     43.317s     35.516w    443 calls
HF: Form core H                     :     23.983u      0.617s     12.672w    443 calls
HF: Form S/X                        :     23.883u      0.617s     37.593w    443 calls
HF: Guess                           :    207.533u     59.017s    148.129w    443 calls
| SAD Guess                         :    204.983u     58.900s    146.922w    443 calls
HF: Form G                          :  70183.483u   6389.083s  29588.205w  13800 calls
| RV: Form V                        :  38882.067u     10.600s  14688.931w  13800 calls
| | Properties                      :  16724.300p                         32465220 calls
| | Functional                      :   2777.881p                         32465220 calls
| | V_xc                            :   9624.782p                         32465220 calls
| JK: D                             :     11.167u      0.317s     15.229w  13800 calls
| JK: USO2AO                        :      0.433u      0.000s      0.110w  13800 calls
| JK: JK                            :  31265.583u   6377.233s  14837.574w  13800 calls
| | JK: (Q|mn) Read                 :   1312.467u   1626.817s   1219.806w  27600 calls
| | JK: J                           :    696.350u      5.233s    284.690w  27600 calls
| | | JK: J1                        :    340.600u      2.667s    138.147w  27600 calls
| | | JK: J2                        :    329.817u      2.183s    140.281w  27600 calls
| | JK: K                           :   9732.067u    811.567s   4068.812w  27600 calls
| | | JK: K1                        :   7715.967u    624.767s   3137.169w  27600 calls
| | | JK: K2                        :   2001.983u    186.650s    930.230w  27600 calls
| | JK: (Q|mn)^L Read               :   1034.650u   1280.833s    943.194w  41843 calls
| | JK: (Q|mn)^R Read               :    984.483u   1265.717s    933.948w  41843 calls
| | JK: wK                          :  16928.250u    786.283s   6883.026w  41843 calls
| | | JK: wK1                       :  14740.367u    568.867s   5829.865w  83686 calls
| | | JK: wK2                       :   2152.133u    216.717s   1050.623w  41843 calls
| JK: AO2USO                        :      0.117u      0.000s      0.063w  13800 calls
HF: Form F                          :     10.183u      0.300s     19.508w  13800 calls
HF: Form D                          :      7.583u      0.183s      9.715w  13800 calls
HF: DIIS                            :    415.633u     33.700s    396.358w  13357 calls
HF: Form C                          :    514.033u     10.567s    718.988w  13357 calls
JK: (A|Q)^-1/2                      :    436.817u     10.117s    269.408w    443 calls
| Libint2ERI::Libint2ERI            :      0.450u      0.000s      0.275w    886 calls
JK: (A|mn)^R                        :    943.833u      0.567s    357.028w    443 calls
JK: D                               :   3124.750u      0.200s     43.708w  13386 calls
JK: USO2AO                          :      2.683u      0.000s      0.126w  13386 calls
JK: JK                              : 147920.750u   2539.333s  13902.821w  13386 calls
| JK: J                             :  44933.717u      6.300s    569.640w  13386 calls
| | JK: J1                          :  23629.300u      2.917s    293.163w  13386 calls
| | JK: J2                          :  21109.900u      2.950s    273.480w  13386 calls
| JK: K                             :  78765.750u   1110.333s   5072.010w  13386 calls
| | JK: K1                          :  76699.200u    899.783s   4040.571w  13386 calls
| | JK: K2                          :   2037.150u    210.350s   1030.450w  13386 calls
| JK: wK                            :  17828.850u   1123.967s   7917.915w  26772 calls
| | JK: wK1                         :  15655.733u    881.383s   6775.454w  53544 calls
| | JK: wK2                         :   2152.517u    242.250s   1140.937w  26772 calls
JK: AO2USO                          :      0.067u      0.000s      0.052w  13386 calls
RV: Form V                          :  73267.350u     13.133s  17273.541w  13386 calls
| Properties                        :  20252.982p                         31490041 calls
| Functional                        :   3165.753p                         31490041 calls
| V_xc                              :  10680.773p                         31490041 calls
Grad: V T Perturb                   :    953.167u      0.100s     22.066w    443 calls
Grad: S                             :    103.450u      0.067s      4.718w    443 calls
Grad: JK                            :  10837.167u    473.750s   4680.879w    443 calls
| JKGrad: Amn                       :   1749.300u    140.650s    633.489w    443 calls
| | Libint2ERI::Libint2ERI          :    432.550u      1.083s     26.166w    443 calls
| JKGrad: Awmn                      :   1504.917u    140.517s    712.463w    443 calls
| | Libint2ErfERI::Libint2ErfERI    :    131.417u      1.867s     66.869w    886 calls
| JKGrad: AB                        :    586.167u     34.383s    379.054w    443 calls
| | Libint2ERI::Libint2ERI          :      0.483u      0.000s      0.277w    886 calls
| JKGrad: UV                        :    137.550u     21.117s     64.165w    443 calls
| JKGrad: ABx                       :     73.917u      2.567s     28.673w    443 calls
| | Libint2ERI::Libint2ERI          :      0.450u      0.000s      0.143w    443 calls
| JKGrad: Amnx                      :   6758.583u    130.533s   2859.182w    443 calls
| | Libint2ERI::Libint2ERI          :     58.700u      0.850s     25.280w    443 calls
| | Libint2ErfERI::Libint2ErfERI    :     68.500u      0.883s     30.363w    443 calls
Grad: XC                            :   2420.133u      0.117s    970.450w    443 calls
| Properties                        :   1252.741p                         1042172 calls
| Functional                        :     98.952p                         1042172 calls
| V_xc gradient                     :    577.581p                         1042172 calls

**************************************************************************************

Host: chem76fgv94lws

Timers On : Tue Jul 28 19:51:16 2026
Timers Off: Wed Jul 29 20:52:34 2026

Wall Time:    90078.47 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :   1806.883u      6.617s    558.888w    930 calls
build grid                          :   1516.583u      2.867s    417.414w    930 calls
post-process grid                   :    289.217u      3.750s    141.232w    930 calls
DFH: sparsity prep                  :     53.800u      0.050s     44.232w    465 calls
Libint2ERI::Libint2ERI              :    704.250u      2.850s    185.417w   8370 calls
Libint2ErfERI::Libint2ErfERI        :    285.250u      2.817s    161.296w   2325 calls
JK: (A|Q)^-1                        :    960.533u     56.650s    669.674w    930 calls
JK: (A|mn)                          :   1484.333u    127.317s    622.712w    930 calls
JK: (Q|mn)                          :   1164.283u    143.567s    555.287w    930 calls
JK: (Q|mn) Write                    :     22.850u     29.000s     22.271w    465 calls
JK: (A|mn)^L                        :   1491.467u    107.083s    626.872w    930 calls
JK: (Q|mn)^L                        :   1146.483u    142.483s    530.859w    930 calls
JK: (Q|mn)^L Write                  :     24.417u     29.167s     20.596w    465 calls
JK: (Q|mn)^R                        :   1173.383u     92.117s    496.042w    465 calls
JK: (Q|mn)^R Write                  :     33.467u     45.067s     35.866w    465 calls
HF: Form core H                     :     24.317u      0.450s     12.600w    465 calls
HF: Form S/X                        :     21.433u      0.500s     36.414w    465 calls
HF: Guess                           :    212.117u     60.333s    160.159w    465 calls
SAD Guess                           :    209.717u     60.183s    158.908w    465 calls
HF: Form G                          :  72534.417u   6802.417s  31639.619w  14416 calls
RV: Form V                          : 115899.433u     23.050s  32716.804w  27936 calls
Properties                          :  39172.925p                         66735185 calls
Functional                          :   6169.011p                         66735185 calls
V_xc                                :  20758.960p                         65642570 calls
JK: D                               :   3105.050u      0.817s     59.431w  27936 calls
JK: USO2AO                          :      2.117u      0.017s      0.249w  27936 calls
JK: JK                              : 185972.883u   9274.850s  28618.893w  27936 calls
JK: (Q|mn) Read                     :   1343.333u   1710.750s   1309.208w  28832 calls
JK: J                               :  47009.717u     12.833s    871.581w  42352 calls
JK: J1                              :  24526.850u      6.067s    438.394w  42352 calls
JK: J2                              :  22250.150u      5.583s    423.509w  42352 calls
JK: K                               :  94679.683u   1960.450s   9028.669w  42352 calls
JK: K1                              :  90519.350u   1551.583s   7018.066w  42352 calls
JK: K2                              :   4114.750u    408.517s   2008.283w  42352 calls
JK: (Q|mn)^L Read                   :   1052.000u   1340.100s   1010.749w  43713 calls
JK: (Q|mn)^R Read                   :   1003.067u   1326.250s   1004.599w  43713 calls
JK: wK                              :  33919.400u   1987.300s  14518.219w  70753 calls
JK: wK1                             :  29450.617u   1512.417s  12270.327w 141506 calls
JK: wK2                             :   4411.983u    473.617s   2243.875w  70753 calls
JK: AO2USO                          :      0.317u      0.017s      0.101w  27936 calls
HF: Form F                          :     11.117u      0.500s     23.473w  14416 calls
HF: Form D                          :      8.767u      0.217s     11.346w  14416 calls
HF: DIIS                            :    447.550u     35.233s    469.884w  13951 calls
HF: Form C                          :    552.900u     11.700s    848.090w  13951 calls
JK: (A|Q)^-1/2                      :    471.600u     10.717s    326.969w    465 calls
JK: (A|mn)^R                        :    990.400u      0.383s    391.430w    465 calls
Grad: V T Perturb                   :   1141.633u      0.167s     21.758w    465 calls
Grad: S                             :    127.433u      0.083s      4.407w    465 calls
Grad: JK                            :  11235.150u    492.150s   4665.321w    465 calls
JKGrad: Amn                         :   1844.250u    145.333s    631.423w    465 calls
JKGrad: Awmn                        :   1563.833u    144.867s    737.283w    465 calls
JKGrad: AB                          :    603.633u     36.183s    340.642w    465 calls
JKGrad: UV                          :    143.433u     23.100s     64.692w    465 calls
JKGrad: ABx                         :     74.317u      2.117s     28.034w    465 calls
JKGrad: Amnx                        :   6971.967u    136.250s   2859.261w    465 calls
Grad: XC                            :   2511.417u      0.350s    983.883w    465 calls
V_xc gradient                       :    585.277p                         1092615 calls

--------------------------------------------------------------------------------------
V: Grid                             :   1806.883u      6.617s    558.888w    930 calls
| build grid                        :   1516.583u      2.867s    417.414w    930 calls
| post-process grid                 :    289.217u      3.750s    141.232w    930 calls
DFH: sparsity prep                  :     53.800u      0.050s     44.232w    465 calls
| Libint2ERI::Libint2ERI            :     34.267u      0.017s     28.032w    465 calls
Libint2ERI::Libint2ERI              :    144.167u      0.750s    105.564w   2790 calls
Libint2ErfERI::Libint2ErfERI        :     79.967u      0.017s     63.032w    930 calls
JK: (A|Q)^-1                        :    960.533u     56.650s    669.674w    930 calls
| Libint2ERI::Libint2ERI            :      0.700u      0.333s      0.664w   1860 calls
JK: (A|mn)                          :   1484.333u    127.317s    622.712w    930 calls
JK: (Q|mn)                          :   1164.283u    143.567s    555.287w    930 calls
JK: (Q|mn) Write                    :     22.850u     29.000s     22.271w    465 calls
JK: (A|mn)^L                        :   1491.467u    107.083s    626.872w    930 calls
JK: (Q|mn)^L                        :   1146.483u    142.483s    530.859w    930 calls
JK: (Q|mn)^L Write                  :     24.417u     29.167s     20.596w    465 calls
JK: (Q|mn)^R                        :   1173.383u     92.117s    496.042w    465 calls
JK: (Q|mn)^R Write                  :     33.467u     45.067s     35.866w    465 calls
HF: Form core H                     :     24.317u      0.450s     12.600w    465 calls
HF: Form S/X                        :     21.433u      0.500s     36.414w    465 calls
HF: Guess                           :    212.117u     60.333s    160.159w    465 calls
| SAD Guess                         :    209.717u     60.183s    158.908w    465 calls
HF: Form G                          :  72534.417u   6802.417s  31639.619w  14416 calls
